"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,0,65.2768121833843,"201301_Interp","F","Travel",1.396012,73.13422,-1.63765978664179,"201301.1.628"
201301.1,0,64.2441262466853,"201301_Interp","F","Travel",1.396012,13.13422,-2.11438075326029,"201301.1.628"
201301.1,1,65.1152297784312,"201301_Interp","F","Travel",8.350522,67.93616,-1.71225140984527,"201301.1.666"
201301.1,0,65.1003184876273,"201301_Interp","F","Travel",8.350522,127.93616,-1.71913494017423,"201301.1.666"
201301.1,0,64.5398156241676,"201301_Interp","F","Travel",8.350522,172.06384,-1.97788104812944,"201301.1.666"
201301.1,0,65.6284812453461,"201301_Interp","F","Travel",8.350522,112.06384,-1.47531806280256,"201301.1.666"
201301.1,0,68.3678930456264,"201301_Interp","F","Travel",8.350522,52.06384,-0.210717669801959,"201301.1.666"
201301.1,0,68.2389105962907,"201301_Interp","F","Travel",8.350522,7.93616,-0.270260107380503,"201301.1.666"
201301.1,1,68.7372462681872,"201301_Interp","F","Travel",8.024357,16.02131,-0.040212369956702,"201301.1.673"
201301.1,0,67.0242772735062,"201301_Interp","F","Travel",8.024357,76.02131,-0.83097382599255,"201301.1.673"
201301.1,0,64.8688483008471,"201301_Interp","F","Travel",8.024357,136.02131,-1.82598900612379,"201301.1.673"
201301.1,0,65.2008719564451,"201301_Interp","F","Travel",8.024357,163.97869,-1.67271623227075,"201301.1.673"
201301.1,0,64.5887482972845,"201301_Interp","F","Travel",8.024357,103.97869,-1.95529215600017,"201301.1.673"
201301.1,0,67.4072191902154,"201301_Interp","F","Travel",8.024357,43.97869,-0.654195548875797,"201301.1.673"
201301.1,1,66.3429613401347,"201301_Interp","F","Travel",8.254017,73.09602,-1.14549112383401,"201301.1.692"
201301.1,0,68.3949938745368,"201301_Interp","F","Travel",8.254017,133.09602,-0.198207057528472,"201301.1.692"
201301.1,0,67.8982547890063,"201301_Interp","F","Travel",8.254017,166.90398,-0.427517759452272,"201301.1.692"
201301.1,0,65.3430062538705,"201301_Interp","F","Travel",8.254017,106.90398,-1.60710247957952,"201301.1.692"
201301.1,0,64.7915364744456,"201301_Interp","F","Travel",8.254017,46.90398,-1.86167862607831,"201301.1.692"
201301.1,0,63.546656566306,"201301_Interp","F","Travel",8.254017,13.09602,-2.43635513908407,"201301.1.692"
201301.1,1,64.4703303692155,"201301_Interp","F","Travel",8.349335,97.72222,-2.00995767155319,"201301.1.701"
