"segment_ID","segment_n","abs_SPL_2000dB","abs_SPL_2000","abs_SPL_2000_std","abs_SPL_2000dB_std","birdID","TripID","Sex","x_lon","y_lat","State","Dist_cro_shelf","WindSp","relDir","pointID"
0,6,69.0087967443216,0.00318375518869893,-0.865669245709188,-0.911502975385701,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,8.41033,"201302.1.933"
1,1,68.8649635359342,0.00308003991680658,-0.332683161658029,-0.238675307970671,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,43.00295,"201302.1.958"
0,2,70.5036470122704,0.00449184428528278,1.19783848892934,1.15867982001721,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,103.00295,"201302.1.958"
0,3,70.5474602788736,0.00453738905604642,1.24721307600476,1.19604072201321,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,163.00295,"201302.1.958"
0,4,68.9149205139488,0.00311567423356473,-0.294052389208225,-0.196075476816306,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,136.99705,"201302.1.958"
0,5,68.4643953894022,0.00280866233492418,-0.62688062543508,-0.580251922215051,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,76.99705,"201302.1.958"
0,6,67.5737669319393,0.00228789813624678,-1.19143538863276,-1.33971783502838,"201302_Interp","201302.1","M",51.26853,-47.0651799960457,"Travel",19.77997,5.257478,16.99705,"201302.1.958"
1,1,70.2902549188959,0.00427647052656185,1.46231116830032,1.38059840978841,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,60.51206,"201302.1.80"
0,2,69.8819284329824,0.00389271702608838,0.96323444781259,0.986174394118437,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,120.51206,"201302.1.80"
0,3,68.5318818038519,0.0028526479089416,-0.389389784737099,-0.317906607661369,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,179.48794,"201302.1.80"
0,4,67.5418650331524,0.0022711535358573,-1.14563123750019,-1.27421584487948,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,119.48794,"201302.1.80"
0,5,68.6876247963154,0.00295680354997387,-0.25393393695318,-0.167466264898731,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,59.48794,"201302.1.80"
0,6,68.2324080099601,0.00266256851608089,-0.636590656922444,-0.607184086467224,"201302_Interp","201302.1","M",55.12036,-44.0171399949374,"Travel",341.4808,8.102842,0.512059999999998,"201302.1.80"
1,1,69.692877000927,0.00372689958361654,1.44762592408755,1.39823526545838,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,42.3595,"201302.1.174"
0,2,69.3846765888767,0.00347158377707634,1.03304789529238,1.05850602991399,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,102.3595,"201302.1.174"
0,3,67.8574456216941,0.00244233117765405,-0.638237245972919,-0.624960275432494,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,162.3595,"201302.1.174"
0,4,67.5254028092965,0.00226256087175249,-0.930145608665057,-0.990970982794604,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,137.6405,"201302.1.174"
0,5,68.3287641112436,0.00272230262825206,-0.18362374718206,-0.105426024691662,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,77.6405,"201302.1.174"
0,6,67.7572698414274,0.00238664033171551,-0.728667217559897,-0.735384012453628,"201302_Interp","201302.1","M",65.42724,-40.5806699934373,"Travel",1236.501,6.660414,17.6405,"201302.1.174"
