"","X.5","ID","step","angle","X.4","X.3","X.2","X.1","X","BirdId","TripID","Ring","Sex","Year","DateTime","DistTrav","WindU","WindV","WindSp","WindDir","SpeedKmH","Flying","Bearing","Dev.wind","Dev.wind2","Wind_sp_f","LoD","Dist_cro_shelf","x","y","State","Longitude","Latitude","Dist_col","max_dist"
"2852",60134,201343.1,0.32751401523452,-0.157489244377801,135514,135514,95812,135657,135657,"201343","201343.1","BS4687","M",2013,2013-02-04 21:06:22,0.3287767,4.171779,0.4201009,4.192878,84.24966,1.315107,"No",163.0343,-78.78461,78.78461,0.8155055,"D",828.2967,39.13778,-44.09426,"Rest",39.13778,-44.09426,1021.31961716629,1125.54822564731
"2853",60135,201343.1,0.318236978014524,-0.038274119332946,135515,135515,95813,135658,135658,"201343","201343.1","BS4687","M",2013,2013-02-04 21:21:22,0.3196634,4.171779,0.4201009,4.192878,84.24966,1.278654,"No",165.345,-81.09534,81.09534,0.649019,"D",828.1061,39.13897,-44.09708,"Rest",39.13897,-44.09708,1021.12760671871,1125.54822564731
"2854",60136,201343.1,0.329562644550059,0.34775111167895,135516,135516,95874,135659,135659,"201343","201343.1","BS4687","M",2013,2013-02-04 21:36:22,0.3299064,6.071735,1.645143,6.290665,74.83965,1.319626,"No",145.322,-70.48234,70.48234,2.101695,"D",827.9311,39.13998,-44.09985,"Rest",39.13998,-44.09985,1020.9510907673,1125.54822564731
"2855",60137,201343.1,0.35483701855647,0.157424905503314,135517,135517,95875,135660,135660,"201343","201343.1","BS4687","M",2013,2013-02-04 21:51:22,0.355521,6.071735,1.645143,6.290665,74.83965,1.422084,"No",136.4092,-61.56957,61.56957,2.994931,"D",827.6671,39.14232,-44.10229,"Rest",39.14232,-44.10229,1020.68599590202,1125.54822564731
"2856",60138,201343.1,0.382663079469428,0.123216222695981,135518,135518,95876,135661,135661,"201343","201343.1","BS4687","M",2013,2013-02-04 22:06:22,0.3825098,6.071735,1.645143,6.290665,74.83965,1.530039,"No",129.2566,-54.41692,54.41692,3.66043,"D",827.3532,39.14538,-44.1046,"Rest",39.14538,-44.1046,1020.37119740196,1125.54822564731
"2857",60139,201343.1,0.394288467857109,0.0556336718649597,135519,135519,95877,135662,135662,"201343","201343.1","BS4687","M",2013,2013-02-04 22:21:22,0.3946124,6.071735,1.645143,6.290665,74.83965,1.57845,"No",125.9967,-51.15702,51.15702,3.945431,"D",826.9955,39.14908,-44.10678,"Rest",39.14908,-44.10678,1020.01273232071,1125.54822564731
"2858",60140,201343.1,0.417697813717676,-0.00855861139996817,135520,135520,95938,135663,135663,"201343","201343.1","BS4687","M",2013,2013-02-04 22:36:22,0.4175436,6.378271,3.22906,7.149067,63.14875,1.670174,"No",126.6198,-63.47102,63.47102,3.193134,"D",826.6198,39.15306,-44.10887,"Rest",39.15306,-44.10887,1019.63637191366,1125.54822564731
"2859",60141,201343.1,0.385284956333818,-0.0489638866344653,135521,135521,95939,135664,135664,"201343","201343.1","BS4687","M",2013,2013-02-04 22:51:22,0.3858328,6.378271,3.22906,7.149067,63.14875,1.543331,"No",129.3237,-66.17499,66.17499,2.887827,"D",826.2229,39.15725,-44.11111,"Rest",39.15725,-44.11111,1019.23875357746,1125.54822564731
"2860",60142,201343.1,0.370515994951067,0.102801979220773,135522,135522,95940,135665,135665,"201343","201343.1","BS4687","M",2013,2013-02-04 23:06:22,0.370521,6.378271,3.22906,7.149067,63.14875,1.482084,"No",123.6027,-60.45394,60.45394,3.52537,"D",825.8631,39.16097,-44.11331,"Rest",39.16097,-44.11331,1018.87815483133,1125.54822564731
"2861",60143,201343.1,0.414993942846955,0.0846919394032248,135523,135523,95941,135666,135666,"201343","201343.1","BS4687","M",2013,2013-02-04 23:21:22,0.4149985,6.378271,3.22906,7.149067,63.14875,1.659994,"No",118.5281,-55.37936,55.37936,4.061673,"D",825.5054,39.16483,-44.11515,"Rest",39.16483,-44.11515,1018.51996514815,1125.54822564731
"2862",60144,201343.1,0.419910696566937,0.00638236979955525,135524,135524,96002,135667,135667,"201343","201343.1","BS4687","M",2013,2013-02-04 23:36:22,0.42028,6.286571,3.657104,7.272921,59.81203,1.68112,"No",118.3056,-58.49361,58.49361,3.800782,"D",825.0973,39.16938,-44.11694,"Rest",39.16938,-44.11694,1018.11141360314,1125.54822564731
"2863",60145,201343.1,0.44401008297292,0.0540040882629351,135525,135525,96003,135668,135668,"201343","201343.1","BS4687","M",2013,2013-02-04 23:51:22,0.4441326,6.286571,3.657104,7.272921,59.81203,1.77653,"No",115.2436,-55.43154,55.43154,4.126587,"D",824.6839,39.174,-44.11873,"Rest",39.174,-44.11873,1017.69758725888,1125.54822564731
"2864",60146,201343.1,0.480159578051945,0.0501603221334881,135526,135526,96004,135669,135669,"201343","201343.1","BS4687","M",2013,2013-02-05 00:06:22,0.4797837,6.286571,3.657104,7.272921,59.81203,1.919135,"No",112.2288,-52.41675,52.41675,4.435853,"D",824.2433,39.17902,-44.12043,"Rest",39.17902,-44.12043,1017.25676536219,1125.54822564731
"2865",60147,201343.1,0.468244737099381,0.0126143567145999,135527,135527,96005,135670,135670,"201343","201343.1","BS4687","M",2013,2013-02-05 00:21:22,0.4687169,6.286571,3.657104,7.272921,59.81203,1.874868,"No",111.6705,-51.85847,51.85847,4.491801,"D",823.7648,39.18457,-44.12207,"Rest",39.18457,-44.12207,1016.77803326038,1125.54822564731
"2866",60148,201343.1,0.509953833278975,-0.0145572929006574,135528,135528,96066,135671,135671,"201343","201343.1","BS4687","M",2013,2013-02-05 00:36:22,0.5095284,6.050649,3.337359,6.910016,61.12017,2.038114,"No",112.4323,-51.31213,51.31213,4.319295,"D",823.2978,39.19001,-44.12362,"Rest",39.19001,-44.12362,1016.31087065833,1125.54822564731
"2867",60149,201343.1,0.542238157898845,0.0614972903737091,135529,135529,96067,135672,135672,"201343","201343.1","BS4687","M",2013,2013-02-05 00:51:22,0.5423335,6.050649,3.337359,6.910016,61.12017,2.169334,"No",108.8006,-47.68043,47.68043,4.652273,"D",822.7896,39.1959,-44.12537,"Rest",39.1959,-44.12537,1015.802498564,1125.54822564731
"2868",60150,201343.1,0.586622410679014,0.148778868631353,135530,135530,96068,135673,135673,"201343","201343.1","BS4687","M",2013,2013-02-05 01:06:22,0.5865878,6.050649,3.337359,6.910016,61.12017,2.346351,"No",100.377,-39.25681,39.25681,5.350545,"D",822.248,39.20231,-44.12695,"Rest",39.20231,-44.12695,1015.26092307394,1125.54822564731
"2869",60151,201343.1,0.310710128773454,-0.109195821731904,135531,135531,96069,135674,135674,"201343","201343.1","BS4687","M",2013,2013-02-05 01:21:22,0.3105869,6.050649,3.337359,6.910016,61.12017,1.242348,"No",106.661,-45.54087,45.54087,4.839778,"D",821.6681,39.20952,-44.1279,"Rest",39.20952,-44.1279,1014.68149104285,1125.54822564731
"2870",60152,201343.1,1.3392700489627,-2.78739476905599,135532,135532,96130,135675,135675,"201343","201343.1","BS4687","M",2013,2013-02-05 01:36:22,1.340362,5.880728,2.366699,6.339103,68.07768,5.361446,"No",-93.67417,161.7518,161.7518,-6.020304,"D",821.358,39.21324,-44.1287,"Search",39.21324,-44.1287,1014.37140340954,1125.54822564731
"2871",60153,201343.1,0.553822172974075,3.07350869280324,135533,135533,96131,135676,135676,"201343","201343.1","BS4687","M",2013,2013-02-05 01:51:22,0.5544269,5.880728,2.366699,6.339103,68.07768,2.217708,"No",90.21353,-22.13585,22.13585,5.871867,"D",822.5964,39.19654,-44.12947,"Search",39.19654,-44.12947,1015.60682414488,1125.54822564731
"2872",60154,201343.1,3.96955460379147,2.04256995862195,135534,135534,96132,135677,135677,"201343","201343.1","BS4687","M",2013,2013-02-05 02:06:22,3.978439,5.880728,2.366699,6.339103,68.07768,15.91376,"Yes",-26.7962,94.87388,94.87388,-0.5385875,"L",822.0712,39.20346,-44.12949,"Search",39.20346,-44.12949,1015.08270951067,1125.54822564731
"2873",60155,201343.1,4.96863915107913,0.95892961705407,135535,135535,96133,135678,135678,"201343","201343.1","BS4687","M",2013,2013-02-05 02:21:22,4.969246,5.880728,2.366699,6.339103,68.07768,19.87698,"Yes",-81.74213,149.8198,149.8198,-5.479829,"L",824.8958,39.18111,-44.0976,"Search",39.18111,-44.0976,1017.92280745304,1125.54822564731
"2874",60156,201343.1,5.82776234962771,0.405295333266865,135536,135536,96194,135679,135679,"201343","201343.1","BS4687","M",2013,2013-02-05 02:36:22,5.835822,5.95336,0.8742585,6.017211,81.64575,23.34329,"Yes",-104.9627,-173.3915,173.3915,-5.977231,"L",829.7759,39.11971,-44.09116,"Search",39.11971,-44.09116,1022.79809337379,1125.54822564731
"2875",60157,201343.1,6.46316972942336,0.497971975975884,135537,135537,96195,135680,135680,"201343","201343.1","BS4687","M",2013,2013-02-05 02:51:22,6.486185,6.156831,0.3221943,6.165255,87.00438,25.94474,"Yes",-133.4956,-139.5,139.5,-4.688099,"L",834.625,39.04939,-44.10468,"Search",39.04939,-44.10468,1027.62858921773,1125.54822564731
"2876",60158,201343.1,7.08131907931195,0.0872417806121404,135538,135538,96196,135681,135681,"201343","201343.1","BS4687","M",2013,2013-02-05 03:06:22,7.108591,6.156831,0.3221943,6.165255,87.00438,28.43436,"Yes",-138.4922,-134.5035,134.5035,-4.321551,"L",837.6697,38.99079,-44.1447,"Travel",38.99079,-44.1447,1030.63472244539,1125.54822564731
"2877",60159,201343.1,8.051730131804,0.0362169806472177,135539,135539,96197,135682,135682,"201343","201343.1","BS4687","M",2013,2013-02-05 03:21:22,8.083009,6.156831,0.3221943,6.165255,87.00438,32.33204,"Yes",-140.5666,-132.429,132.429,-4.159553,"L",840.4919,38.93209,-44.19241,"Travel",38.93209,-44.19241,1033.40427418771,1125.54822564731
"2878",60160,201343.1,7.6806369846566,-0.21880958910566,135540,135540,96258,135683,135683,"201343","201343.1","BS4687","M",2013,2013-02-05 03:36:22,7.704861,6.496944,-0.5747947,6.522321,95.05588,30.81944,"Yes",-128.0341,-136.91,136.91,-4.763134,"L",843.4884,38.86806,-44.24836,"Travel",38.86806,-44.24836,1036.32855059992,1125.54822564731
"2879",60161,201343.1,4.25867880701003,-0.517070036118422,135541,135541,96259,135684,135684,"201343","201343.1","BS4687","M",2013,2013-02-05 03:51:22,4.262409,6.676699,-1.984882,6.965491,106.5564,17.04964,"Yes",-98.40254,-155.041,155.041,-6.314986,"L",847.8649,38.79226,-44.29092,"Search",38.79226,-44.29092,1040.63989477044,1125.54822564731
"2880",60162,201343.1,6.92663311717363,0.625383079869299,135542,135542,96260,135685,135685,"201343","201343.1","BS4687","M",2013,2013-02-05 04:06:22,6.951749,6.676699,-1.984882,6.965491,106.5564,27.807,"Yes",-134.2413,-119.2022,119.2022,-3.39842,"L",851.7006,38.73947,-44.29651,"Search",38.73947,-44.29651,1044.46251317213,1125.54822564731
"2881",60163,201343.1,8.6057828685497,0.188904683868411,135543,135543,96261,135686,135686,"201343","201343.1","BS4687","M",2013,2013-02-05 04:21:22,8.642128,6.676699,-1.984882,6.965491,106.5564,34.56851,"Yes",-145.0601,-108.3835,108.3835,-2.196743,"L",855.0331,38.67724,-44.33998,"Travel",38.67724,-44.33998,1047.74670617601,1125.54822564731
"2882",60164,201343.1,9.5659576581429,0.114119265217468,135544,135544,96322,135687,135687,"201343","201343.1","BS4687","M",2013,2013-02-05 04:36:22,9.608991,7.117654,-2.65556,7.596907,110.4603,38.43596,"Yes",-151.5979,-97.94185,97.94185,-1.049649,"L",857.4838,38.61537,-44.40345,"Travel",38.61537,-44.40345,1050.38326502473,1125.54822564731
"2883",60165,201343.1,10.172005050444,-0.114037007866266,135545,135545,96323,135688,135688,"201343","201343.1","BS4687","M",2013,2013-02-05 04:51:22,10.21486,7.117654,-2.65556,7.596907,110.4603,40.85944,"Yes",-145.0649,-104.4748,104.4748,-1.898875,"L",859.1359,38.55818,-44.47916,"Travel",38.55818,-44.47916,1052.33023092003,1125.54822564731
"2884",60166,201343.1,10.1466066349977,-0.10836839967354,135546,135546,96324,135689,135689,"201343","201343.1","BS4687","M",2013,2013-02-05 05:06:22,10.1858,7.483418,-2.915999,8.031475,111.2889,40.74321,"Yes",-138.8553,-109.8557,109.8557,-2.727914,"L",862.1211,38.48487,-44.55418,"Travel",38.48487,-44.55418,1055.59844910249,1125.54822564731
"2885",60167,201343.1,6.85904376451107,0.116032197532466,135547,135547,96325,135690,135690,"201343","201343.1","BS4687","M",2013,2013-02-05 05:21:22,6.888727,7.75241,-3.474823,8.495544,114.1431,27.55491,"Yes",-145.5047,-100.3521,100.3521,-1.526629,"L",866.2226,38.40075,-44.62291,"Travel",38.40075,-44.62291,1059.94991257847,1125.54822564731
"2886",60168,201343.1,1.58888421791528,0.189839521294095,135548,135548,96386,135691,135691,"201343","201343.1","BS4687","M",2013,2013-02-05 05:36:22,1.596447,8.543152,-3.566272,9.257632,112.6577,6.385788,"No",-156.393,-90.94932,90.94932,-0.1533807,"L",868.3042,38.35176,-44.67377,"Search",38.35176,-44.67377,1062.19637902964,1125.54822564731
"2887",60169,201343.1,0.229529197562332,3.04119974666267,135549,135549,96387,135692,135692,"201343","201343.1","BS4687","M",2013,2013-02-05 05:51:22,0.2310033,8.543152,-3.566272,9.257632,112.6577,0.9240133,"No",29.30172,83.356,83.356,1.071108,"L",868.4988,38.34373,-44.68687,"Search",38.34373,-44.68687,1062.42954507731,1125.54822564731
"2888",60170,201343.1,0.218626154445754,0.0380942216528391,135550,135550,96388,135693,135693,"201343","201343.1","BS4687","M",2013,2013-02-05 06:06:22,0.21913,8.543152,-3.566272,9.257632,112.6577,0.8765198,"No",27.21759,85.44012,85.44012,0.7359897,"L",868.4479,38.34515,-44.68507,"Rest",38.34515,-44.68507,1062.37319019771,1125.54822564731
"2889",60171,201343.1,0.167960090687701,-0.0063912727630739,135551,135551,96389,135694,135694,"201343","201343.1","BS4687","M",2013,2013-02-05 06:21:22,0.169347,8.543152,-3.566272,9.257632,112.6577,0.6773881,"No",27.53947,85.11825,85.11825,0.787821,"L",868.4076,38.34641,-44.68332,"Rest",38.34641,-44.68332,1062.32765066451,1125.54822564731
"2890",60172,201343.1,0.120497224010476,0.0607152998541182,135552,135552,96450,135695,135695,"201343","201343.1","BS4687","M",2013,2013-02-05 06:36:22,0.1209352,9.15944,-2.632262,9.53017,106.0337,0.4837408,"No",24.00766,82.02606,82.02606,1.322051,"L",868.3756,38.34739,-44.68198,"Rest",38.34739,-44.68198,1062.29164355559,1125.54822564731
"2891",60173,201343.1,0.127692962090523,0.0716888310781318,135553,135553,96451,135696,135696,"201343","201343.1","BS4687","M",2013,2013-02-05 06:51:22,0.1285842,9.15944,-2.632262,9.53017,106.0337,0.5143367,"No",20.00893,86.02479,86.02479,0.6606783,"L",868.3598,38.34801,-44.68099,"Rest",38.34801,-44.68099,1062.27300454185,1125.54822564731
"2892",60174,201343.1,0.100815242451764,0.222342988621339,135554,135554,96452,135697,135697,"201343","201343.1","BS4687","M",2013,2013-02-05 07:06:22,0.1011106,9.15944,-2.632262,9.53017,106.0337,0.4044424,"No",6.936847,99.09687,99.09687,-1.50676,"L",868.3523,38.34856,-44.67991,"Rest",38.34856,-44.67991,1062.26234023395,1125.54822564731
"2893",60175,201343.1,0.0924781803642213,0.626962076459311,135555,135555,96453,135698,135698,"201343","201343.1","BS4687","M",2013,2013-02-05 07:21:22,0.09240063,9.15944,-2.632262,9.53017,106.0337,0.3696025,"No",-28.4211,134.4548,134.4548,-6.674423,"L",868.3687,38.34872,-44.67901,"Search",38.34872,-44.67901,1062.27626038601,1125.54822564731
"2894",60176,201343.1,0.0952676264556118,0.0511323672447203,135556,135556,96514,135699,135699,"201343","201343.1","BS4687","M",2013,2013-02-05 07:36:22,0.09524759,9.177691,-0.2603418,9.181382,91.62486,0.3809904,"No",-32.19282,123.8177,123.8177,-5.109917,"L",868.4343,38.34816,-44.67828,"Search",38.34816,-44.67828,1062.34026589612,1125.54822564731
"2895",60177,201343.1,0.0717973407036963,0.464700224591241,135557,135557,96515,135700,135700,"201343","201343.1","BS4687","M",2013,2013-02-05 07:51:22,0.07167664,9.177691,-0.2603418,9.181382,91.62486,0.2867066,"No",-58.07482,149.6997,149.6997,-7.927139,"L",868.5052,38.34753,-44.67755,"Search",38.34753,-44.67755,1062.40962547312,1125.54822564731
"2896",60178,201343.1,0.0732379691528726,-0.156638558709328,135558,135558,96516,135701,135701,"201343","201343.1","BS4687","M",2013,2013-02-05 08:06:22,0.07318724,9.177691,-0.2603418,9.181382,91.62486,0.2927489,"No",-49.38566,141.0105,141.0105,-7.136336,"L",868.5744,38.34676,-44.67721,"Search",38.34676,-44.67721,1062.47834805865,1125.54822564731
"2897",60179,201343.1,0.0923877403643282,1.6898248108823,135559,135559,96517,135702,135702,"201343","201343.1","BS4687","M",2013,2013-02-05 08:21:22,0.09216663,9.177691,-0.2603418,9.181382,91.62486,0.3686665,"No",-145.665,-122.7102,122.7102,-4.961526,"L",868.6412,38.34606,-44.67678,"Search",38.34606,-44.67678,1062.54433972349,1125.54822564731
"2898",60180,201343.1,0.13870637076621,0.70635292543484,135560,135560,96574,135703,135703,"201343","201343.1","BS4687","M",2013,2013-02-05 08:36:22,0.1399226,8.391377,1.825753,8.5877,77.72518,0.5596903,"No",173.4555,-95.73036,95.73036,-0.8574555,"L",868.6686,38.34541,-44.67747,"Search",38.34541,-44.67747,1062.57394659791,1125.54822564731
"2899",60181,201343.1,0.141223671650226,0.10616660321202,135561,135561,96575,135704,135704,"201343","201343.1","BS4687","M",2013,2013-02-05 08:51:22,0.1413081,8.391377,1.825753,8.5877,77.72518,0.5652324,"No",167.1263,-89.40112,89.40112,0.0897602,"L",868.6142,38.34561,-44.67871,"Rest",38.34561,-44.67871,1062.52262457574,1125.54822564731
"2900",60182,201343.1,0.101153199810884,-0.244256862932557,135562,135562,96576,135705,135705,"201343","201343.1","BS4687","M",2013,2013-02-05 09:06:22,0.1019685,8.391377,1.825753,8.5877,77.72518,0.4078739,"No",-178.6797,-103.5951,103.5951,-2.018619,"L",868.5453,38.346,-44.67995,"Rest",38.346,-44.67995,1062.45679991992,1125.54822564731
"2901",60183,201343.1,0.0692670195414102,-0.0796811009985774,135563,135563,96577,135706,135706,"201343","201343.1","BS4687","M",2013,2013-02-05 09:21:22,0.06977996,8.391377,1.825753,8.5877,77.72518,0.2791198,"No",-174.2043,-108.0705,108.0705,-2.663796,"L",868.5188,38.34597,-44.68086,"Rest",38.34597,-44.68086,1062.43266652863,1125.54822564731
"2902",60184,201343.1,0.0888979132017475,0.420643659986369,135564,135564,96634,135707,135707,"201343","201343.1","BS4687","M",2013,2013-02-05 09:36:22,0.08944471,7.657337,1.630056,7.828914,77.98254,0.3577788,"No",161.8663,-83.88373,83.88373,0.8341428,"L",868.506,38.34588,-44.68148,"Rest",38.34588,-44.68148,1062.42154466153,1125.54822564731
"2903",60185,201343.1,0.160940573389549,-0.0328342853293283,135565,135565,96635,135708,135708,"201343","201343.1","BS4687","M",2013,2013-02-05 09:51:22,0.1609514,7.657337,1.630056,7.828914,77.98254,0.6438055,"No",163.8861,-85.90356,85.90356,0.5592628,"L",868.4554,38.34623,-44.68224,"Rest",38.34623,-44.68224,1062.37274089762,1125.54822564731
"2904",60186,201343.1,0.200558417635505,-0.0614032856087253,135566,135566,96636,135709,135709,"201343","201343.1","BS4687","M",2013,2013-02-05 10:06:22,0.2012575,7.657337,1.630056,7.828914,77.98254,0.80503,"No",167.1426,-89.16011,89.16011,0.1147589,"L",868.3682,38.3468,-44.68363,"Rest",38.3468,-44.68363,1062.28885577238,1125.54822564731
"2905",60187,201343.1,0.205978276141578,0.017736793866643,135567,135567,96637,135710,135710,"201343","201343.1","BS4687","M",2013,2013-02-05 10:21:22,0.2070004,7.657337,1.630056,7.828914,77.98254,0.8280015,"No",166.166,-88.18347,88.18347,0.2481695,"L",868.27,38.34736,-44.68539,"Rest",38.34736,-44.68539,1062.19502868489,1125.54822564731
"2906",60188,201343.1,0.195170230318972,0.0346670960467613,135568,135568,96694,135711,135711,"201343","201343.1","BS4687","M",2013,2013-02-05 10:36:22,0.1959691,7.755162,1.882852,7.980455,76.35338,0.7838765,"No",164.287,-87.93359,87.93359,0.2877585,"L",868.1661,38.34798,-44.68719,"Rest",38.34798,-44.68719,1062.09548963104,1125.54822564731
"2907",60189,201343.1,0.177243301951714,0.0712034840988374,135569,135569,96695,135712,135712,"201343","201343.1","BS4687","M",2013,2013-02-05 10:51:22,0.1776765,7.755162,1.882852,7.980455,76.35338,0.710706,"No",160.1402,-83.78678,83.78678,0.863715,"L",868.062,38.34865,-44.68888,"Rest",38.34865,-44.68888,1061.99534726786,1125.54822564731
"2908",60190,201343.1,0.171401435653456,0.144430041139963,135570,135570,96696,135713,135713,"201343","201343.1","BS4687","M",2013,2013-02-05 11:06:22,0.172074,7.755162,1.882852,7.980455,76.35338,0.688296,"No",151.8056,-75.45219,75.45219,2.004593,"L",867.957,38.34941,-44.69038,"Rest",38.34941,-44.69038,1061.89385341619,1125.54822564731
"2909",60191,201343.1,0.136923191039836,0.199109272618477,135571,135571,96697,135714,135714,"201343","201343.1","BS4687","M",2013,2013-02-05 11:21:22,0.1369515,7.755162,1.882852,7.980455,76.35338,0.547806,"No",140.5275,-64.17412,64.17412,3.476587,"L",867.8367,38.35043,-44.69174,"Rest",38.35043,-44.69174,1061.77656096478,1125.54822564731
